negative, we've been with the agents for the last minutes One of the agents have been very but thankfully Ladan has been nice
neutral, that's with an overnight Miami
neutral, Have clients with an hr layover at IAH the Will they have to claim recheck luggage Or will it be taken care of
neutral, I am trying to find out if the loaner seat is new or a used car seat is illegal according to safety regulations
neutral, i DMed you the details
negative, iah to charlotte Baggage claim rep latrice h non Ignored customer then inappropriately touched customer
neutral, Kewl Will also let them know the overhead bin over my row was Inop I love a good abbreve
positive, thanks for your helpgot me what I but its an issue with  I guess I sit awhile longer
negative, I would have loved to respond to your website until I saw the really long form In business the new seats are bad
negative, A refund and flight vouchers or another flight on a different airline at your expense for today hour drive is very inconvenient
negative, then why have I not received my call back its been daysit's an infant car seat how am I supposed to go anywhere with my child
neutral, thanks again for your concern I will contact customer care upon our return from Australia
negative, well sitting on the ground 'on time' but waiting for a gateagain
positive, Airport snow removal method Keep up the good work this is where Cessna's become
negative, I need you guys to not over book planes It's not a I'll just travel with someone else moving forward
negative, A measly is not how you appreciate loyal customers after they wait on the tarmac during
negative, When will email be available It's been a while
positive, Thank you for that Am I able to claim any interim expenses or is the cost of the stuff up on me
negative, rude rude
negative, Why can't I get a boarding pass for my Austrian Airlines codeshare flight Rebook incls a hour layover I am stuck outside sec
negative, I received on other flights truly breaks guitars
negative, just flew to paid from a third suitcase which didn't even make it on the plane Besides for the impolite service
negative, My bag is still in Colo Springs I am disabled and have to search an unfamiliar airport and look for my bag Not a good outcome
negative, Shame that there's no flex to tickets transfer rules Even calling from Neurosurgery ICU isn't enough
negative, No Denver said they don't handle baggage that made it to Colo Springs They gave me an number to call No help there either
negative, you guys need some serious training in customer service Too many better options to put up with the way you guys handle ur mistakes
neutral, ORD to DCA
negative, once he found out we had a problem he avoided me like the plague Was told we can't find a supervisor
negative, Cancelled Flight flight in advance Need connect flight reschedule so the link isn't helping Help Gf waited months to see me
